nflId,displayName_x,position,totalTackles,pff_missedTackle,assists,displayName_y,club,side,within_1_yard,within_3_yards,within_5_yards,totalPlays,tackle_contribution_rate
40171,Nicholas Williams,DT,5,1,11,Nicholas Williams,NYG,Defense,20,17,35,129,0.21341463414634146
52464,Raekwon Davis,NT,7,1,12,Raekwon Davis,MIA,Defense,20,25,38,173,0.18009478672985782
52469,Kristian Fulton,CB,22,9,11,Kristian Fulton,TEN,Defense,19,23,50,256,0.16339869281045752
52453,Antoine Winfield,FS,33,1,4,Antoine Winfield,TB,Defense,19,44,64,249,0.20447284345047922
54495,George Karlaftis,DE,8,5,8,George Karlaftis,KC,Defense,19,22,51,206,0.19844357976653695
54467,Aidan Hutchinson,DE,6,3,7,Aidan Hutchinson,DET,Defense,19,24,62,255,0.19558359621451105
53437,Jaycee Horn,CB,17,5,9,Jaycee Horn,CAR,Defense,19,29,56,262,0.1761006289308176
42331,Efe Obada,DE,4,4,8,Efe Obada,WAS,Defense,19,18,32,122,0.2077922077922078
41341,DaQuan Jones,DT,8,2,8,DaQuan Jones,BUF,Defense,19,21,47,175,0.21171171171171171
47800,Dexter Lawrence,DT,12,5,12,Dexter Lawrence,NYG,Defense,19,36,58,216,0.2116788321167883
43338,Jarran Reed,DT,16,2,11,Jarran Reed,GB,Defense,19,38,55,217,0.20220588235294118
41464,Shelby Harris,DE,10,4,9,Shelby Harris,SEA,Defense,19,16,31,145,0.17613636363636365
52637,James Smith-Williams,DE,8,2,8,James Smith-Williams,WAS,Defense,19,24,44,171,0.20465116279069767
46652,Chandon Sullivan,CB,19,3,8,Chandon Sullivan,MIN,Defense,19,24,50,232,0.1773049645390071
39984,Darius Slay,CB,16,4,8,Darius Slay,PHI,Defense,19,22,48,237,0.16842105263157894
42381,Preston Smith,OLB,15,8,10,Preston Smith,GB,Defense,19,42,60,254,0.1910828025477707
45395,Arthur Maulet,CB,17,7,10,Arthur Maulet,PIT,Defense,19,24,44,165,0.21052631578947367
53467,Christian Barmore,DT,7,0,5,Christian Barmore,NE,Defense,18,15,30,100,0.23076923076923078
54488,Kaiir Elam,CB,24,6,11,Kaiir Elam,BUF,Defense,18,24,43,210,0.16996047430830039
53450,Kwity Paye,DE,14,2,5,Kwity Paye,IND,Defense,18,22,37,154,0.193717277486911
48198,Bryan Mone,NT,10,2,6,Bryan Mone,SEA,Defense,18,20,33,113,0.22602739726027396
41231,Khalil Mack,OLB,15,3,5,Khalil Mack,LAC,Defense,18,33,61,235,0.20608108108108109
46487,Poona Ford,DE,12,1,4,Poona Ford,SEA,Defense,18,32,42,183,0.18666666666666668
43294,Jalen Ramsey,CB,26,3,7,Jalen Ramsey,LA,Defense,18,24,53,278,0.16012084592145015
47817,Rock Ya-Sin,CB,24,5,7,Rock Ya-Sin,LV,Defense,18,26,49,250,0.16387959866220736
43351,James Bradberry,CB,20,6,3,James Bradberry,PHI,Defense,18,25,53,275,0.16158536585365854
45571,Michael Davis,CB,18,2,7,Michael Davis,LAC,Defense,18,16,35,153,0.18617021276595744
43436,Quinton Jefferson,DE,5,1,7,Quinton Jefferson,SEA,Defense,18,18,40,170,0.19047619047619047
44837,Jabrill Peppers,SS,16,1,11,Jabrill Peppers,NE,Defense,18,26,27,111,0.1956521739130435
46081,Vita Vea,NT,7,1,13,Vita Vea,TB,Defense,18,31,47,195,0.19421487603305784
55173,Timmy Horne,DT,4,1,5,Timmy Horne,ATL,Defense,18,17,30,108,0.21739130434782608
43409,David Onyemata,DT,8,4,4,David Onyemata,NO,Defense,18,32,48,184,0.20689655172413793
44968,Jayon Brown,OLB,17,2,5,Jayon Brown,LV,Defense,18,27,36,122,0.22784810126582278
46185,Dorance Armstrong,DE,5,2,6,Dorance Armstrong,DAL,Defense,18,24,37,149,0.1989247311827957
45009,Al-Quadin Muhammad,DE,7,4,11,Al-Quadin Muhammad,CHI,Defense,18,31,45,205,0.18
43478,Anthony Brown,CB,25,9,9,Anthony Brown,DAL,Defense,17,33,61,306,0.16621253405994552
43326,Chris Jones,DT,6,1,4,Chris Jones,KC,Defense,17,23,50,246,0.16891891891891891
52571,Kindle Vildor,CB,20,3,9,Kindle Vildor,CHI,Defense,17,26,51,244,0.17288135593220338
44877,Larry Ogunjobi,DT,9,3,9,Larry Ogunjobi,PIT,Defense,17,25,45,181,0.19911504424778761
46698,Levi Wallace,CB,9,2,6,Levi Wallace,PIT,Defense,17,18,39,171,0.18571428571428572
47864,Will Harris,SS,16,2,7,Will Harris,DET,Defense,17,14,32,122,0.2077922077922078
52627,Geno Stone,SS,21,1,2,Geno Stone,BAL,Defense,17,21,34,135,0.20118343195266272
47975,Isaiah Buggs,DT,9,3,7,Isaiah Buggs,DET,Defense,17,28,50,213,0.19011406844106463
52525,D.J. Wonnum,OLB,11,2,2,D.J. Wonnum,MIN,Defense,17,21,29,122,0.19205298013245034
52492,Terrell Lewis,OLB,7,1,4,Terrell Lewis,LA,Defense,17,17,35,140,0.2
52510,Alex Highsmith,OLB,13,2,10,Alex Highsmith,PIT,Defense,17,26,68,276,0.19767441860465115
54543,Alex Wright,DE,11,2,3,Alex Wright,CLE,Defense,17,27,36,135,0.21052631578947367
44911,Rasul Douglas,CB,31,7,7,Rasul Douglas,GB,Defense,17,33,51,242,0.17406143344709898
48027,Kaden Elliss,OLB,7,3,8,Kaden Elliss,NO,Defense,17,18,27,101,0.2109375
45011,D.J. Jones,DT,14,3,7,D.J. Jones,DEN,Defense,17,21,41,179,0.18636363636363637
42935,Bryce Callahan,CB,16,4,6,Bryce Callahan,LAC,Defense,17,24,42,167,0.20095693779904306
48123,Kevin Givens,DT,4,0,6,Kevin Givens,SF,Defense,17,19,32,125,0.20382165605095542
47929,Amani Oruwariye,CB,25,7,6,Amani Oruwariye,DET,Defense,17,20,35,180,0.16279069767441862
53501,Alim McNeill,NT,5,4,6,Alim McNeill,DET,Defense,17,32,58,217,0.2109090909090909
47811,Jerry Tillery,DT,4,3,3,Jerry Tillery,LAC,Defense,17,19,35,124,0.22012578616352202
42391,Denzel Perryman,ILB,26,7,12,Denzel Perryman,LV,Defense,17,31,34,146,0.18888888888888888
43321,Emmanuel Ogbah,DE,6,0,4,Emmanuel Ogbah,MIA,Defense,17,22,32,162,0.16494845360824742
44869,Zach Cunningham,ILB,14,3,8,Zach Cunningham,TEN,Defense,16,18,22,100,0.18032786885245902
54533,Martin Emerson,CB,30,7,4,Martin Emerson,CLE,Defense,16,25,50,184,0.21367521367521367
44867,Dalvin Tomlinson,DT,4,4,12,Dalvin Tomlinson,MIN,Defense,16,21,44,171,0.20465116279069767
53438,Patrick Surtain,CB,20,5,6,Patrick Surtain,DEN,Defense,16,20,45,285,0.13636363636363635
46199,Josh Sweat,DE,15,5,6,Josh Sweat,PHI,Defense,16,19,40,174,0.18691588785046728
46204,John Franklin-Myers,DE,9,1,6,John Franklin-Myers,NYJ,Defense,16,27,42,184,0.18584070796460178
43332,Austin Johnson,NT,14,4,6,Austin Johnson,LAC,Defense,16,29,45,163,0.21634615384615385
44825,Haason Reddick,OLB,10,9,4,Haason Reddick,PHI,Defense,16,29,46,189,0.19574468085106383
54479,Kyle Hamilton,FS,15,3,6,Kyle Hamilton,BAL,Defense,16,15,27,103,0.2076923076923077
44886,Chris Wormley,DE,9,1,9,Chris Wormley,PIT,Defense,16,27,37,138,0.21142857142857144
44862,Justin Evans,SS,12,3,10,Justin Evans,NO,Defense,16,18,39,151,0.20526315789473684
40347,Mike Purcell,NT,10,2,12,Mike Purcell,DEN,Defense,16,27,34,142,0.19318181818181818
43641,Mike Hilton,CB,27,6,8,Mike Hilton,CIN,Defense,16,32,48,206,0.1889763779527559
38540,Stephon Gilmore,CB,27,4,4,Stephon Gilmore,IND,Defense,16,18,57,331,0.14690721649484537
52547,Amik Robertson,CB,10,7,3,Amik Robertson,LV,Defense,16,21,35,152,0.18716577540106952
35493,Carlos Dunlap,OLB,8,1,5,Carlos Dunlap,KC,Defense,16,16,28,136,0.17073170731707318
53581,Caden Sterns,FS,14,5,7,Caden Sterns,DEN,Defense,16,20,32,145,0.1807909604519774
46354,Emmanuel Moseley,CB,15,5,4,Emmanuel Moseley,SF,Defense,15,14,32,141,0.18497109826589594
35470,Jerry Hughes,DE,6,7,5,Jerry Hughes,HOU,Defense,15,24,46,171,0.2119815668202765
41483,Terrance Mitchell,CB,18,1,5,Terrance Mitchell,TEN,Defense,15,13,22,105,0.1732283464566929
41269,Kyle Van Noy,OLB,14,2,6,Kyle Van Noy,LAC,Defense,15,30,49,186,0.20851063829787234
52472,Jeremy Chinn,FS,13,5,6,Jeremy Chinn,CAR,Defense,15,21,36,129,0.21818181818181817
42826,DeShawn Williams,DT,7,1,5,DeShawn Williams,DEN,Defense,15,19,40,159,0.20100502512562815
44872,Chidobe Awuzie,CB,30,5,6,Chidobe Awuzie,CIN,Defense,15,23,49,267,0.1550632911392405
53602,Tedarrell Slaton,DT,4,4,9,Tedarrell Slaton,GB,Defense,15,15,27,105,0.20454545454545456
46249,Folorunso Fatukasi,DT,9,4,6,Folorunso Fatukasi,JAX,Defense,15,19,31,124,0.2
44813,Myles Garrett,DE,5,3,6,Myles Garrett,CLE,Defense,15,9,37,185,0.16666666666666666
46124,Donte Jackson,CB,28,7,2,Donte Jackson,CAR,Defense,15,17,38,222,0.14615384615384616
54562,Kerby Joseph,SS,15,3,10,Kerby Joseph,DET,Defense,15,26,47,172,0.2146118721461187
46133,Tyquan Lewis,DE,7,2,5,Tyquan Lewis,IND,Defense,15,25,40,159,0.20100502512562815
42349,Leonard Williams,DT,11,0,7,Leonard Williams,NYG,Defense,15,19,28,129,0.17834394904458598
47939,Justin Hollins,OLB,13,2,8,Justin Hollins,LA,Defense,15,28,44,156,0.22
53624,Roy Lopez,DT,5,0,6,Roy Lopez,HOU,Defense,15,20,41,145,0.22043010752688172
45226,Josh Tupou,NT,4,2,7,Josh Tupou,CIN,Defense,15,20,27,111,0.1956521739130435
38551,Chandler Jones,DE,11,5,5,Chandler Jones,LV,Defense,15,26,52,242,0.17687074829931973
54580,Damarri Mathis,CB,24,7,3,Damarri Mathis,DEN,Defense,15,21,40,181,0.18099547511312217
52411,Jeff Okudah,CB,38,1,8,Jeff Okudah,DET,Defense,15,31,55,272,0.16819571865443425
52417,C.J. Henderson,CB,27,3,5,C.J. Henderson,CAR,Defense,15,25,39,191,0.16956521739130434
47899,Amani Hooker,FS,19,2,3,Amani Hooker,TEN,Defense,15,21,33,140,0.1907514450867052
42443,Angelo Blackson,DT,7,3,8,Angelo Blackson,CHI,Defense,14,22,42,165,0.2028985507246377
53565,Marco Wilson,CB,26,7,10,Marco Wilson,ARI,Defense,14,25,61,304,0.16712328767123288
53639,Victor Dimukeje,OLB,10,1,2,Victor Dimukeje,ARI,Defense,14,14,28,116,0.19444444444444445
47984,Rashad Fenton,CB,17,3,6,Rashad Fenton,KC,Defense,14,20,36,176,0.16981132075471697
43361,Jonathan Bullard,DE,8,0,3,Jonathan Bullard,MIN,Defense,14,17,27,118,0.18620689655172415
52563,Trevis Gipson,OLB,6,1,7,Trevis Gipson,CHI,Defense,14,20,41,154,0.21025641025641026
53621,Quinton Bohanna,DT,4,1,5,Quinton Bohanna,DAL,Defense,14,18,27,102,0.20930232558139536
53459,Gregory Rousseau,DE,11,2,3,Gregory Rousseau,BUF,Defense,14,21,35,151,0.1881720430107527
46846,Joshua Kalu,FS,9,3,10,Joshua Kalu,TEN,Defense,14,18,26,112,0.18840579710144928
42465,Za'Darius Smith,OLB,11,2,4,Za'Darius Smith,MIN,Defense,14,22,43,203,0.17479674796747968
53073,Teair Tart,DT,7,3,7,Teair Tart,TEN,Defense,14,20,33,136,0.1952662721893491
42031,Denico Autry,DE,4,3,6,Denico Autry,TEN,Defense,14,23,40,189,0.17467248908296942
53503,Benjamin St-Juste,CB,24,5,6,Benjamin St-Juste,WAS,Defense,14,30,49,266,0.15555555555555556
37724,Chris Harris,CB,16,0,1,Chris Harris,NO,Defense,13,12,26,105,0.1984732824427481
53502,Milton Williams,DT,4,0,5,Milton Williams,PHI,Defense,13,13,24,108,0.18181818181818182
44815,Solomon Thomas,DT,5,0,7,Solomon Thomas,NYJ,Defense,13,20,30,115,0.20689655172413793
44823,Marshon Lattimore,CB,11,0,5,Marshon Lattimore,NO,Defense,13,17,32,165,0.16243654822335024
44915,Trey Hendrickson,DE,10,1,6,Trey Hendrickson,CIN,Defense,13,22,50,219,0.18587360594795538
37078,Patrick Peterson,CB,25,2,4,Patrick Peterson,MIN,Defense,13,29,55,295,0.15714285714285714
47944,Charles Omenihu,DE,2,1,6,Charles Omenihu,SF,Defense,13,20,31,134,0.18787878787878787
52495,Anfernee Jennings,OLB,6,1,7,Anfernee Jennings,NE,Defense,13,18,24,100,0.1935483870967742
46087,Jaire Alexander,CB,18,4,5,Jaire Alexander,GB,Defense,13,21,41,246,0.14285714285714285
43327,Xavien Howard,CB,18,5,6,Xavien Howard,MIA,Defense,13,18,40,257,0.13468013468013468
52991,Myles Bryant,CB,20,1,12,Myles Bryant,NE,Defense,13,23,35,140,0.2
44929,Carl Lawson,DE,3,4,7,Carl Lawson,NYJ,Defense,13,20,37,185,0.16666666666666666
53618,Marlon Tuipulotu,DT,5,1,5,Marlon Tuipulotu,PHI,Defense,13,14,28,108,0.20588235294117646
53458,Eric Stokes,CB,20,5,4,Eric Stokes,GB,Defense,13,27,50,281,0.1510574018126888
43405,Hassan Ridgeway,DT,8,0,9,Hassan Ridgeway,SF,Defense,13,17,25,101,0.1984126984126984
52641,Casey Toohill,DE,3,2,8,Casey Toohill,WAS,Defense,13,10,24,100,0.1935483870967742
52647,Dane Jackson,CB,23,7,5,Dane Jackson,BUF,Defense,13,22,46,222,0.17164179104477612
53455,Greg Newsome,CB,17,3,4,Greg Newsome,CLE,Defense,13,23,48,250,0.1610738255033557
53540,Cam Sample,DE,5,1,2,Cameron Sample,CIN,Defense,13,17,28,108,0.20588235294117646
42395,Jordan Phillips,DE,4,4,4,Jordan Phillips,BUF,Defense,12,10,25,104,0.1937984496124031
47890,Anthony Nelson,OLB,3,2,8,Anthony Nelson,TB,Defense,12,20,31,123,0.2012987012987013
41336,Justin Ellis,DT,2,2,10,Justin Ellis,NYG,Defense,12,18,26,105,0.1984732824427481
54639,Dominique Robinson,DE,8,1,2,Dominique Robinson,CHI,Defense,12,21,25,112,0.18248175182481752
52459,Trevon Diggs,CB,22,2,4,Trevon Diggs,DAL,Defense,12,21,43,300,0.12536443148688048
46141,Nathan Shepherd,DT,4,3,7,Nathan Shepherd,NYJ,Defense,12,23,28,105,0.21052631578947367
53472,Trevon Moehrig,FS,12,2,7,Trevon Moehrig,LV,Defense,12,19,37,178,0.17209302325581396
44893,Fabian Moreau,CB,23,3,6,Fabian Moreau,NYG,Defense,12,19,36,159,0.18461538461538463
43700,Jonathan Jones,CB,18,3,3,Jonathan Jones,NE,Defense,12,18,41,199,0.17083333333333334
54704,Rodney Thomas,FS,16,2,7,Rodney Thomas,IND,Defense,11,17,36,199,0.15319148936170213
37084,J.J. Watt,DE,7,1,4,J.J. Watt,ARI,Defense,11,22,44,225,0.16356877323420074
52458,Jaylon Johnson,CB,11,3,3,Jaylon Johnson,CHI,Defense,11,18,39,203,0.16115702479338842
38548,Melvin Ingram,OLB,10,3,3,Melvin Ingram,MIA,Defense,11,20,38,149,0.20320855614973263
53533,Brandon Stephens,FS,12,2,3,Brandon Stephens,BAL,Defense,11,10,20,101,0.1652892561983471
53505,Paulson Adebo,CB,26,7,4,Paulson Adebo,NO,Defense,11,22,34,167,0.1691542288557214
53483,Dayo Odeyingbo,DE,4,2,4,Dayo Odeyingbo,IND,Defense,11,16,26,101,0.2047244094488189
53461,Joe Tryon,OLB,9,4,9,Joe Tryon,TB,Defense,11,31,54,229,0.19081272084805653
44902,Shaquill Griffin,CB,24,5,6,Shaquill Griffin,JAX,Defense,11,18,39,187,0.17256637168141592
46187,Anthony Averett,CB,12,2,1,Anthony Averett,LV,Defense,11,7,21,136,0.1337579617834395
46144,Derrick Nnadi,DT,6,3,8,Derrick Nnadi,KC,Defense,11,27,35,131,0.21084337349397592
46775,J.C. Jackson,CB,11,3,3,J.C. Jackson,LAC,Defense,11,19,30,135,0.18181818181818182
43313,William Jackson,CB,13,2,2,William Jackson,WAS,Defense,11,12,24,103,0.1889763779527559
47785,Nick Bosa,DE,8,1,4,Nick Bosa,SF,Defense,11,21,36,155,0.18848167539267016
47787,Clelin Ferrell,DE,2,0,6,Clelin Ferrell,LV,Defense,11,16,27,116,0.1888111888111888
44904,Jourdan Lewis,CB,16,3,9,Jourdan Lewis,DAL,Defense,11,24,43,172,0.2
43407,Juston Burris,SS,10,4,7,Juston Burris,CAR,Defense,10,14,29,103,0.2196969696969697
54470,Kayvon Thibodeaux,OLB,8,2,4,Kayvon Thibodeaux,NYG,Defense,10,18,31,145,0.17613636363636365
44834,Charles Harris,OLB,8,0,4,Charles Harris,DET,Defense,10,18,34,126,0.2125
44878,Ahkello Witherspoon,CB,18,2,3,Ahkello Witherspoon,PIT,Defense,10,21,38,140,0.21348314606741572
42361,Marcus Peters,CB,17,6,6,Marcus Peters,BAL,Defense,10,22,46,232,0.16546762589928057
54618,Tariq Woolen,CB,23,3,6,Tariq Woolen,SEA,Defense,10,28,46,316,0.1270718232044199
35454,Jason Pierre-Paul,DE,3,1,3,Jason Pierre-Paul,BAL,Defense,10,18,34,120,0.22077922077922077
46232,Tim Settle,DT,2,2,4,Tim Settle,BUF,Defense,9,10,23,115,0.16666666666666666
53537,Darren Hall,CB,11,1,5,Darren Hall,ATL,Defense,9,22,46,187,0.19742489270386265
40166,Jordan Poyer,SS,15,3,6,Jordan Poyer,BUF,Defense,9,28,39,172,0.1848341232227488
41257,Bradley Roby,CB,16,7,3,Bradley Roby,NO,Defense,9,15,33,187,0.15
52490,Neville Gallimore,DT,7,1,3,Neville Gallimore,DAL,Defense,9,17,28,101,0.21705426356589147
53534,Baron Browning,ILB,6,0,4,Baron Browning,DEN,Defense,9,20,33,139,0.19186046511627908
54514,Alontae Taylor,CB,10,6,2,Alontae Taylor,NO,Defense,9,12,19,109,0.1484375
54586,Jack Jones,CB,19,7,5,Jack Jones,NE,Defense,9,19,33,159,0.171875
37087,Robert Quinn,OLB,3,1,1,Robert Quinn,CHI,Defense,9,16,35,175,0.16666666666666666
43791,Morgan Fox,DE,4,0,4,Morgan Fox,LAC,Defense,9,14,29,118,0.19727891156462585
53642,Rachad Wildgoose,CB,9,4,4,Rachad Wildgoose,WAS,Defense,9,14,21,100,0.17355371900826447
55045,Kurt Hinish,DT,4,0,3,Kurt Hinish,HOU,Defense,9,14,30,120,0.2
43522,Jalen Mills,CB,20,3,5,Jalen Mills,NE,Defense,9,19,46,188,0.19658119658119658
44906,Cameron Sutton,CB,19,4,1,Cameron Sutton,PIT,Defense,8,18,38,234,0.13970588235294118
53564,Rashad Weaver,OLB,4,5,3,Rashad Weaver,TEN,Defense,8,21,35,164,0.17587939698492464
37075,Von Miller,OLB,8,3,1,Von Miller,BUF,Defense,8,14,29,176,0.14146341463414633
38592,Casey Hayward,CB,13,5,3,Casey Hayward,ATL,Defense,8,13,32,202,0.13675213675213677
46148,Rasheem Green,DE,14,2,3,Rasheem Green,HOU,Defense,8,22,32,143,0.18285714285714286
46229,Ogbonnia Okoronkwo,DE,7,2,4,Ogbonnia Okoronkwo,HOU,Defense,8,19,22,107,0.17054263565891473
42365,Bud Dupree,OLB,2,0,3,Bud Dupree,TEN,Defense,8,13,23,110,0.17293233082706766
52518,Darnay Holmes,CB,10,2,6,Darnay Holmes,NYG,Defense,8,16,32,136,0.19047619047619047
42406,Frank Clark,DE,7,5,5,Frank Clark,KC,Defense,8,22,32,178,0.1523809523809524
42816,Troy Hill,CB,10,1,7,Troy Hill,LA,Defense,7,18,24,103,0.1889763779527559
42393,Ronald Darby,CB,12,3,2,Ronald Darby,DEN,Defense,7,7,22,149,0.1286549707602339
35449,Tyson Alualu,NT,4,1,4,Tyson Alualu,PIT,Defense,7,20,29,107,0.21323529411764705
46073,Denzel Ward,CB,18,4,2,Denzel Ward,CLE,Defense,7,14,27,145,0.1569767441860465
46278,Cornell Armstrong,CB,15,1,6,Cornell Armstrong,ATL,Defense,6,18,31,122,0.20261437908496732
43358,Yannick Ngakoue,DE,6,4,5,Yannick Ngakoue,IND,Defense,6,32,50,232,0.1773049645390071
53674,Tre Norwood,FS,15,6,3,Tre Norwood,PIT,Defense,6,16,27,122,0.18120805369127516
54677,Derion Kendrick,CB,21,3,4,Derion Kendrick,LA,Defense,6,16,41,202,0.16872427983539096
54498,Logan Hall,DE,4,0,2,Logan Hall,TB,Defense,6,14,22,110,0.16666666666666666
46729,Brandon Facyson,CB,9,1,1,Brandon Facyson,IND,Defense,5,16,26,130,0.16666666666666666
52619,Isaiah Rodgers,CB,12,0,6,Isaiah Rodgers,IND,Defense,5,15,21,127,0.14189189189189189
35452,Brandon Graham,DE,6,1,6,Brandon Graham,PHI,Defense,5,14,19,101,0.15833333333333333
54650,Christian Benford,CB,7,2,3,Christian Benford,BUF,Defense,5,7,16,116,0.12121212121212122
52462,A.J. Epenesa,DE,1,5,1,A.J. Epenesa,BUF,Defense,4,13,27,101,0.2109375
52493,Julian Blackmon,FS,5,0,2,Julian Blackmon,IND,Defense,4,12,22,138,0.1375
44880,Dawuane Smoot,DE,3,3,2,Dawuane Smoot,JAX,Defense,3,12,22,100,0.18032786885245902
52456,Darrell Taylor,OLB,9,3,0,Darrell Taylor,SEA,Defense,3,25,32,147,0.1787709497206704
